yaw,pitch,roll,face_ratio,body_yaw,avg_body_movement,Fear,Surprise,Label
0.5773917468608577,0.45834647013884877,0.6852236029200125,1.0,0.4842287478381855,0.15852875311124007,0.0347330756485462,0.0645198747515678,1.0
0.5686527467692122,0.46927511340091266,0.6797976822673387,1.0,0.514196703588062,0.1959881408972108,0.0407575070858001,0.0488436222076416,1.0
0.5620886932133885,0.4812793120602494,0.6734493219955103,1.0,0.5289727611142886,0.2282051991570778,0.051783837378025,0.0438199266791343,1.0
0.5643683983596934,0.48959840317037717,0.6705151460113958,1.0,0.5069836774972332,0.2475549290121222,0.0500020757317543,0.0395307652652263,1.0
0.5651673542515684,0.49868320479076667,0.6642534072745292,1.0,0.518762863011077,0.2588991874199708,0.0605721920728683,0.0471965819597244,1.0
0.5699995667343497,0.5043895263584295,0.6618427922823183,1.0,0.5184299897633641,0.2622635454967743,0.0711188465356826,0.0617958530783653,1.0
0.5748867157258629,0.5051238656251531,0.6619183768563479,1.0,0.5141780463455691,0.2555856229444982,0.0721083432435989,0.071080595254898,1.0
0.5784883318367674,0.5043472277496248,0.6637542805301649,1.0,0.5101348120523039,0.25779757153171307,0.0982856601476669,0.1039346382021904,1.0
0.5789157431576183,0.503689653910335,0.6651765108280312,1.0,0.50461254799853,0.2598370494754259,0.0807293802499771,0.0852796882390976,1.0
0.5795013704323406,0.5034897353324346,0.6661948936060099,1.0,0.5100803134730065,0.27346400264337617,0.1260227560997009,0.1123540922999382,1.0
0.5800496893353783,0.5030483320770222,0.6670268931849179,1.0,0.5019006551169088,0.2578337204907265,0.1367193609476089,0.111201636493206,1.0
0.5798771649413217,0.5025689546626986,0.6667409971672121,1.0,0.5017463639987161,0.2446103113454197,0.1505549997091293,0.1193926706910133,1.0
0.5797911455301704,0.5019801116937128,0.6664582401567122,1.0,0.4904967083783172,0.22906470474288032,0.1109357699751854,0.1114702150225639,1.0
0.5794906914372356,0.5019404290616255,0.6661090684937039,1.0,0.5038034337624764,0.21454670225293998,0.0819551795721054,0.090453989803791,1.0
0.5801840140417469,0.5019221956463401,0.665560791836822,1.0,0.5128644262034171,0.1998882600099145,0.0596873573958873,0.0666097551584243,1.0
0.5814053695693737,0.5018940635073538,0.6646173497647698,1.0,0.5081526608055168,0.18720697339924494,0.0626561045646667,0.0638583004474639,1.0
0.580008175378832,0.5022596418303497,0.6630125705667407,1.0,0.5102725927563375,0.170698065800476,0.0693493485450744,0.0622320882976055,1.0
0.5724214433070254,0.5032864429862594,0.6618088369970547,1.0,0.5212090076480572,0.17408910914263684,0.115892469882965,0.0920257642865181,1.0
0.5411092220911808,0.5016603919182098,0.6596868943944788,1.0,0.5127159393783178,0.17201841639461224,0.0992545410990715,0.0350265577435493,1.0
0.5387320135799983,0.4990984099576026,0.6591943674183023,1.0,0.5187681989427173,0.18034052582685156,0.0787193700671196,0.0338491462171077,1.0
0.5595658186290839,0.4972480343496712,0.6612031830105235,1.0,0.49411532365577454,0.1984970910124585,0.0355342887341976,0.0113438526168465,1.0
0.5875359307326028,0.4981583191039673,0.6700203736967585,1.0,0.5024181997104058,0.2171614993347707,0.0211156588047742,0.004497111774981,1.0
0.5987748265313687,0.498183992866441,0.6735864310760555,1.0,0.4967757924227377,0.2246203218556946,0.0158363878726959,0.0027245383244007,1.0
0.6045606294809606,0.49661243880171885,0.6779005123449439,1.0,0.5104265945576735,0.24028835532268553,0.0145382788032293,0.0036287095863372,1.0
0.6057804017724654,0.49600762614442234,0.6773110857691643,1.0,0.5117182424642017,0.23698588901482914,0.0115046529099345,0.0020257402211427,1.0
0.6060932651134736,0.49454657003226254,0.6772299921260362,1.0,0.5096281989545575,0.2887855709939514,0.011085127480328,0.0015024795429781,1.0
0.604835854457888,0.49340437216426863,0.6772846833227611,1.0,0.49973318947624384,0.34322471630056683,0.0138904331251978,0.0022054431028664,1.0
0.6022207048500122,0.4928195155221483,0.6767590801396914,1.0,0.508333416496244,0.3393304909042741,0.017761543393135,0.0038221119903028,1.0
0.600122288551018,0.49216529008617727,0.6763525681993718,1.0,0.5106993606394039,0.36983733677176606,0.0155092570930719,0.0036607659421861,1.0
0.5998225499867904,0.4918479317645521,0.6758681334353205,1.0,0.49991989894189026,0.3527658872983923,0.0134189147502183,0.0029803405050188,1.0
0.5995749172849106,0.4918474185222824,0.6753614798298968,1.0,0.5081154256371029,0.3555560691022034,0.0139583777636289,0.0027154732961207,1.0
0.5986948848526876,0.4918926932578768,0.675039693313382,1.0,0.5005418925589503,0.3768582488169363,0.0128672970458865,0.0022407807409763,1.0
0.5984971200852398,0.4921748574354184,0.6747199548248884,1.0,0.5047176551479728,0.47030099319282237,0.0091248201206326,0.0013994486071169,1.0
0.6002668903846085,0.49170967881636296,0.6761227146122334,1.0,0.5132729936658855,0.45924585254059647,0.012172270566225,0.0023495971690863,1.0
0.6025833329896413,0.48783234349856525,0.6774250125083063,1.0,0.4979017529937248,0.4780882994577236,0.0210502259433269,0.0041063739918172,1.0
0.6027676756135053,0.4793031530910164,0.6791757094143281,1.0,0.5018666295690132,0.4993794505774383,0.0239570755511522,0.0034845855552703,1.0
0.5984554240246046,0.4677509980389217,0.680395297664298,1.0,0.484294786981221,0.5403906642803253,0.0343638621270656,0.0030776148196309,1.0
0.5992307128320058,0.45275967379648463,0.6859253325385071,1.0,0.49422249614631186,0.5757159641189772,0.0332413874566555,0.0054039731621742,1.0
0.6052989074981548,0.44795436846821374,0.6908374754359197,1.0,0.453784799423481,0.5885306959687541,0.0285017378628253,0.0029352637939155,1.0
0.6137238415389881,0.4426761299048302,0.6937045662491816,1.0,0.4687019022385855,0.6752816739323767,0.0112868668511509,0.0009409647900611,1.0
0.6152309374566729,0.4342240890677628,0.696286693259605,1.0,0.47295183748408565,0.6339703506895583,0.0079139377921819,0.0009807981550693,1.0
0.611855043126054,0.4319142565421906,0.699894757681457,1.0,0.4780824677481003,0.6278539267429912,0.007531801238656,0.0008616528939455,1.0
0.6090904029358228,0.42849076967347866,0.705310919545809,1.0,0.4694565670555786,0.5825567503150212,0.0091730970889329,0.0016941342037171,1.0
0.6028984487589659,0.42770785011192985,0.7168224813557048,1.0,0.4769051732362651,0.6578699545423143,0.0123381679877638,0.0017249033553525,1.0
0.6009533929149362,0.4280216586478503,0.7243979782978496,1.0,0.4771418104313203,0.6352965872022586,0.0230399202555418,0.0071376468986272,1.0
0.5957599873613889,0.4254945049894981,0.7312615216286796,1.0,0.46770922362511724,0.5716112363742911,0.017262952402234,0.0034373432863503,1.0
0.5943188640419073,0.42359787067669985,0.7350866090188122,1.0,0.4654522321229759,0.5647476784985375,0.0170683171600103,0.0033076882828027,1.0
0.5963614232433939,0.42118893547022745,0.7358595169534471,1.0,0.47693444387778217,0.6075977638837414,0.0159469526261091,0.0023442881647497,1.0
0.5998952193041186,0.41908797639841755,0.7358935823503704,1.0,0.4712822460510031,0.5794435445258818,0.0186294820159673,0.0023664215113967,1.0
0.6013443109134011,0.41472671205786915,0.7341136615968933,1.0,0.45248491569111005,0.504576982683254,0.0158720146864652,0.0017006715061143,1.0
0.6088272353877271,0.40189581085315734,0.7293348273210197,1.0,0.45694858261875365,0.5160518875007081,0.0219797305762767,0.0028205446433275,1.0
0.6071081452966424,0.39138379008931423,0.7292745682968563,1.0,0.46762164488305136,0.5004635654120088,0.0276924408972263,0.0042416467331349,1.0
0.6112154910859021,0.3809097537225713,0.7324457861688294,1.0,0.4565390807503835,0.46341201351425126,0.0246436055749654,0.0038554184138774,1.0
0.6119186831943401,0.3792314273744614,0.7372759255073408,1.0,0.45847361097809386,0.39018138980233746,0.0380399338901042,0.0041528246365487,1.0
0.6179529817123381,0.37233224710609536,0.7426544753736478,1.0,0.4616746233295681,0.39224334039600917,0.0234515983611345,0.0012202468933537,1.0
0.6216773586000488,0.3651431670883323,0.7385201500371585,1.0,0.44374309870353534,0.41667436264169466,0.0259708035737276,0.002627664245665,1.0
0.6311793837106471,0.3619252160679033,0.724363626483521,1.0,0.41776195752164785,0.37396662561786453,0.0400117896497249,0.0059710247442126,1.0
0.6399758502405091,0.36935734915428,0.7192659983815614,1.0,0.4462973236821363,0.3088490980598783,0.0299993716180324,0.005041520576924,1.0
0.6372938960869985,0.40647054709716773,0.7115180104485355,1.0,0.44029290740797583,0.36021859667916184,0.0313514061272144,0.0063609350472688,1.0
0.6282639565014265,0.43726956794858046,0.7041802744424994,1.0,0.48440894499117787,0.42878475571111374,0.0207701306790113,0.0039359480142593,1.0
0.6241073802319853,0.4499219007762511,0.6819174297755495,1.0,0.43787879933713414,0.5108297320649697,0.0129595613107085,0.0018712147139012,1.0
0.6273764762609282,0.4495421221467024,0.6712896820126898,1.0,0.49865728824464856,0.49724429972318207,0.0198466014117002,0.0021496266126632,1.0
0.6181955099343962,0.4560069699164523,0.6606377075454315,1.0,0.4702911663517475,0.4818897203095996,0.0312299318611621,0.0060920622199773,1.0
0.608886294036451,0.466544702714714,0.6525550155776113,1.0,0.4801664651252344,0.48470937077054776,0.0476156584918499,0.0123366862535476,1.0
0.6007825006685191,0.4823264590804362,0.6414105672757986,1.0,0.47184526799591636,0.528796834432658,0.0516097173094749,0.0114126624539494,1.0
0.607177527861992,0.49267131826812904,0.6383927121986268,1.0,0.5057787290729943,0.4927571889714706,0.0681051313877105,0.0318973399698734,1.0
0.6041263769992831,0.501526212698533,0.6313139156678307,1.0,0.5057236238934038,0.47558842481158164,0.0434957332909107,0.0159646421670913,1.0
0.6020329415644653,0.5047430914801753,0.6287457838306096,1.0,0.5198150284171583,0.47597825772277763,0.0454669520258903,0.0174514222890138,1.0
0.6027579698408079,0.5038182807646915,0.6267303300578386,1.0,0.5325104796012604,0.45176087084289873,0.0426490791141986,0.0229563079774379,1.0
0.602517206710432,0.5019174642481591,0.6263499878631847,1.0,0.507138526850681,0.42543605301218357,0.0498835444450378,0.0186436381191015,1.0
0.6018119961260393,0.5002423875995617,0.6271621146792579,1.0,0.5295266823230641,0.34142427765313055,0.0607606954872608,0.0285478420555591,1.0
0.5990437352893525,0.4983903965627991,0.6282460039694758,1.0,0.5135431795205873,0.37935017133046695,0.0634353533387184,0.0290146693587303,1.0
0.5953806159379156,0.4955394426828102,0.6287226859791707,1.0,0.508042622164674,0.38911402224801644,0.0531314983963966,0.0184438992291688,1.0
0.5958827536646476,0.49502870321683773,0.626793765988811,1.0,0.5130070059269453,0.36840267720292175,0.0491879619657993,0.0205177944153547,1.0
0.5955959742634112,0.49387779544342314,0.6230729334357563,1.0,0.5143593817400784,0.37027439366215525,0.0432636849582195,0.0130052054300904,1.0
0.5959583354775708,0.4929307141506372,0.6161669944303058,1.0,0.514743939091725,0.3975933511143866,0.0491673797369003,0.0167976822704076,1.0
0.5971051085424629,0.49316397930341405,0.612041224066955,1.0,0.4998247077319263,0.4301915053386202,0.0474042147397995,0.0213195607066154,1.0
0.6007827913937792,0.4949634341656658,0.6091790701309782,1.0,0.5046690109055351,0.4227158763906753,0.0419650226831436,0.0193191580474376,1.0
0.6017286129298475,0.49687234196580493,0.6075067303701805,1.0,0.5037278627540308,0.4199501733618303,0.043380469083786,0.0246221497654914,1.0
0.6024311199382683,0.49819259407754957,0.6061951862535347,1.0,0.5148570426720436,0.3913062661161175,0.0351415015757083,0.0176325235515832,1.0
0.6029374306354289,0.49843023330343483,0.6053581843206234,1.0,0.5082224417481926,0.44318980655593576,0.0415710844099521,0.0211497358977794,1.0
0.602131717940486,0.49821849467549945,0.604636969624833,1.0,0.5039888411410665,0.40065637649660274,0.0583394616842269,0.0279842466115951,1.0
0.5994882141050448,0.4972677351786816,0.6040934389886015,1.0,0.5068610077807898,0.3895323537774131,0.0722520723938942,0.0308243744075298,1.0
0.5899049556895348,0.49586224306412363,0.6042011248163693,1.0,0.5083152187691721,0.43129090012029425,0.1276723146438598,0.0659229233860969,1.0
0.5789779651435707,0.4911652339147539,0.608178029697666,1.0,0.5093655963988649,0.39994186609801075,0.0920121297240257,0.0639572739601135,1.0
0.5615902205107758,0.46878039955729367,0.608811357080367,1.0,0.5173767861356897,0.3901081107598127,0.0701298788189888,0.0293936915695667,1.0
0.554256852207168,0.4570851504687388,0.6165494523510118,1.0,0.5046362313149245,0.37162664067402906,0.0691562369465828,0.0193687751889228,1.0
0.5345251330324245,0.4561043173145917,0.6245717543080629,1.0,0.5080161326979172,0.40596728073754795,0.0402793549001216,0.0075454954057931,1.0
0.5253843304063814,0.45871365747920534,0.6335270859407078,1.0,0.5172171997705264,0.38540941302950504,0.0578912012279033,0.0121546573936939,1.0
0.5163022738514481,0.4613303343976313,0.6394729673505011,1.0,0.5197096121061432,0.37042918421369037,0.0507385022938251,0.0128583554178476,1.0
0.5144019387899734,0.4612093594498015,0.6410565685505276,1.0,0.5092372662152791,0.3882157252755886,0.049363549798727,0.015959694981575,1.0
0.5173962109996362,0.46168787533060734,0.6395071433506775,1.0,0.5098609878060628,0.3946253898252519,0.0537650026381015,0.0183614939451217,1.0
0.5187111333815072,0.46217889758272307,0.6386779970876947,1.0,0.5101223957727221,0.4098368335846015,0.0588633865118026,0.0236188098788261,1.0
0.5193179176415283,0.4630560750068472,0.6383265289952393,1.0,0.5046140816845397,0.3839932739041533,0.0547763593494892,0.01998046413064,1.0
0.5151838580137217,0.46448383899509565,0.6365303513987963,1.0,0.5066365211315311,0.3759231466360537,0.0606337636709213,0.0174298472702503,1.0
0.5097874130166411,0.4673150905966438,0.6356871456481673,1.0,0.5125863448268378,0.3741972306156185,0.0523514747619628,0.0115624815225601,1.0
0.5063924703945144,0.46716451740313003,0.6347674776001402,1.0,0.5032865011993519,0.35772154939754275,0.0568628720939159,0.0118432743474841,1.0
0.5047736310257801,0.46693501523638686,0.6319373166646818,1.0,0.51381670309261,0.31014913527362625,0.0450086295604705,0.0079598119482398,1.0
0.5043488835407144,0.4675118959380278,0.6294816077110462,1.0,0.5127244175391343,0.3277484865464846,0.0423609055578708,0.0176216661930084,1.0
0.5088628745601284,0.46704731421580203,0.6251163088214325,1.0,0.5099892342086454,0.3355091093606515,0.0425237156450748,0.0204143412411212,1.0
0.5197237306222303,0.46286493259987727,0.6206218592039472,1.0,0.5128414555402186,0.2714464836193172,0.0376432389020919,0.0149634825065732,1.0
0.5218504521663024,0.44937995340701453,0.6158568855312674,1.0,0.5031826834410036,0.26591198647193853,0.0184630937874317,0.0041058608330786,1.0
0.5192052682352672,0.44227061275893986,0.6151186627070164,1.0,0.5054749196894316,0.26649823661862726,0.0162548255175352,0.0017589405179023,1.0
0.5036657086882799,0.44137158487166195,0.6206103002802513,1.0,0.5084836553247578,0.2566011051336959,0.0370009243488311,0.0057979049161076,1.0
0.466496723727443,0.4454229662095737,0.6274641504720939,1.0,0.4903202931164143,0.26959995647205703,0.0779841393232345,0.0221069958060979,1.0
0.44882411670358535,0.4495275667698505,0.6295932878063308,1.0,0.5111750548417475,0.25832404128392905,0.0494635365903377,0.0173531118780374,1.0
0.44061420202535306,0.45257399002303594,0.6300436347248032,1.0,0.5126809138486058,0.24632311034897936,0.0812929645180702,0.0459454394876956,1.0
0.44460622278591855,0.45430132216816943,0.6277835238955854,1.0,0.5087329108342954,0.2376801678461452,0.1109500005841255,0.0804961398243904,1.0
0.44515956576097515,0.45481081697453674,0.6228739334023917,1.0,0.5101615885225106,0.2033311676999999,0.1197071522474289,0.0575736090540885,1.0
0.4484785756585553,0.45595619552723343,0.6159123397982265,1.0,0.5174169174821482,0.1916640309381099,0.130555510520935,0.0615101680159568,1.0
0.4581081407564944,0.4567385699157238,0.6123850080014986,1.0,0.5186182285066216,0.17854642422380407,0.1297288686037063,0.0707185342907905,1.0
0.4650081094248381,0.4570392160566088,0.6115316873077676,1.0,0.5199803323854648,0.16826033537999988,0.1222921311855316,0.071576789021492,1.0
0.46859434525801424,0.4571969202522859,0.6115502037271724,1.0,0.5200719834010077,0.13607258233143735,0.1186087653040885,0.0859435573220253,1.0
0.4735685960537298,0.458242550337408,0.6120967692737973,1.0,0.5171242059296988,0.13779083651040647,0.1253229826688766,0.0971248671412468,1.0
0.482677495828776,0.45990866804431313,0.6123062510899048,1.0,0.5070524779353835,0.11910029478587482,0.1065827757120132,0.0879617184400558,1.0
0.485916306549238,0.4604057278271301,0.6108195744443065,1.0,0.518879284972672,0.12844679048399354,0.1111286431550979,0.1241080686450004,1.0
0.4858632449024214,0.46051554054138044,0.6096339946123732,1.0,0.5102437572840152,0.13514132271644483,0.1055142357945442,0.1089171394705772,1.0
