yaw,pitch,roll,face_ratio,body_yaw,avg_body_movement,Fear,Surprise,Label
0.337514570300165,-5.653748291305899,-1.023742370464512,1.0,0.7980888656419408,0.149087812964309,0.03473307564854622,0.06451987475156784,1.0
-0.43443666666371683,-4.07649876107176,-1.7348432349786342,1.0,7.30386635397612,0.18431636356089073,0.04075750708580017,0.0488436222076416,1.0
-1.0142660760671252,-2.344022346364401,-2.5668355854970266,1.0,10.511617433922632,0.21461478363826877,0.051783837378025055,0.04381992667913437,1.0
-0.8128904965788729,-1.1433900052053256,-2.951377714382049,1.0,5.73798234252916,0.23281216959458473,0.0500020757317543,0.039530765265226364,1.0
-0.742315489994075,0.16775162001079688,-3.7720177705452906,1.0,8.295139079761487,0.24348083784898863,0.06057219207286835,0.047196581959724426,1.0
-0.31546660977476887,0.9913024301285892,-4.087943954266216,1.0,8.222875249037966,0.24664483666848025,0.07111884653568268,0.061795853078365326,1.0
0.11623503453943423,1.0972841367044497,-4.078038122725934,1.0,7.299816032051646,0.2403646076947163,0.07210834324359894,0.07108059525489807,1.0
0.43438035811480635,0.9851977875607236,-3.83743145462573,1.0,6.422065715522514,0.24244482702897147,0.09828566014766693,0.1039346382021904,1.0
0.47213532943453923,0.890295062287009,-3.651039271788968,1.0,5.223231151512337,0.24436284694806928,0.08072938024997711,0.0852796882390976,1.0
0.5238661561173176,0.8614423057720964,-3.51757383427468,1.0,6.410234557157948,0.2571782675282789,0.12602275609970093,0.1123540922999382,1.0
0.5723013833757773,0.7977378677601349,-3.4085350816446796,1.0,4.634503251375314,0.24247882319139927,0.13671936094760895,0.11120163649320602,1.0
0.5570616055977943,0.7285529027634893,-3.4460035443011696,1.0,4.601008017607405,0.2300429141798481,0.15055499970912933,0.11939267069101334,1.0
0.5494631629676613,0.6435695911168973,-3.4830606204150376,1.0,2.158807525269696,0.2154231026687476,0.1109357699751854,0.11147021502256393,1.0
0.5229228372714112,0.6378424929476811,-3.528821752455676,1.0,5.047579624716775,0.2017696978613762,0.08195517957210541,0.09045398980379105,1.0
0.5841668281805192,0.6352110001810164,-3.600676840220265,1.0,7.014640746144152,0.18798421697802628,0.059687357395887375,0.06660975515842438,1.0
0.6920541036624788,0.6311508984889129,-3.724320829139406,1.0,5.99175825419779,0.17605814521341934,0.06265610456466675,0.06385830044746399,1.0
0.5686342876244174,0.6839120898264177,-3.934637187988199,1.0,6.4519766847627995,0.16053240064011004,0.06934934854507446,0.062232088297605515,1.0
-0.101532452955371,0.832102638457854,-4.092394006939561,1.0,8.826175392191342,0.16372149552433707,0.11589246988296509,0.0920257642865181,1.0
-2.86746764533117,0.5974268217331411,-4.370487867084296,1.0,6.982405572944213,0.1617741197513918,0.0992545410990715,0.03502655774354935,1.0
-3.07745609154742,0.22767508339403078,-4.435036610233187,1.0,8.296297463210623,0.16960061854200295,0.0787193700671196,0.03384914621710777,1.0
-1.2371217959017582,-0.03937582021605684,-4.171768752902084,1.0,2.9443768182676364,0.186675896946335,0.03553428873419762,0.011343852616846561,1.0
1.233591376074409,0.09199878563978846,-3.016220723190683,1.0,4.746857593916515,0.20422877465738215,0.021115658804774284,0.004497111774981022,1.0
2.226368515676411,0.09570408819473114,-2.5488665822716703,1.0,3.5219409990541926,0.21124339828312386,0.015836387872695923,0.0027245383244007826,1.0
2.7374519001515356,-0.13110658270756598,-1.983479228444631,1.0,6.485409110406268,0.22597834571191083,0.014538278803229332,0.0036287095863372087,1.0
2.8451993219809077,-0.218394680298957,-2.0607272706543722,1.0,6.765814418772345,0.22287255279066628,0.01150465290993452,0.002025740221142769,1.0
2.8728358067685447,-0.42925800626633587,-2.071355100183457,1.0,6.312084503786791,0.2715873830466957,0.011085127480328083,0.001502479542978108,1.0
2.7617636359513305,-0.5941029012389286,-2.064187476518846,1.0,4.16396567819318,0.3227844873834361,0.013890433125197887,0.002205443102866411,1.0
2.53075688993067,-0.678510896075828,-2.133071063618123,1.0,6.030998712020018,0.31912217669134385,0.01776154339313507,0.003822111990302801,1.0
2.345395287838191,-0.7729303712850191,-2.1863469979158645,1.0,6.544624208323319,0.3478122334890035,0.015509257093071938,0.003660765942186117,1.0
2.318918167687746,-0.8187323296522345,-2.2498352060133975,1.0,4.2044986477624,0.3317574483716938,0.013418914750218391,0.0029803405050188303,1.0
2.297043769184018,-0.8188064020790989,-2.3162353323492733,1.0,5.983674829273399,0.33438146511779865,0.01395837776362896,0.002715473296120763,1.0
2.2193069437464787,-0.8122722373401274,-2.358407469527484,1.0,4.339527947242515,0.35441502573511874,0.012867297045886517,0.0022407807409763336,1.0
2.2018375816617763,-0.771549587162571,-2.4003111998140914,1.0,5.2460489817445985,0.4422929287840898,0.009124820120632648,0.0013994486071169376,1.0
2.3581685528727214,-0.8386853459924917,-2.216470749254784,1.0,7.10333711976327,0.43189616031460826,0.012172270566225052,0.002349597169086337,1.0
2.5627893007338423,-1.3982722189381256,-2.04579645837733,1.0,3.7663770559083467,0.4496164738012055,0.02105022594332695,0.004106373991817236,1.0
2.579073030568454,-2.629226623889892,-1.816356670539506,1.0,4.627116606607952,0.4696396626148051,0.02395707555115223,0.003484585555270314,1.0
2.1981543999194346,-4.296462958006209,-1.6565219964962268,1.0,0.8124253780719287,0.5082085155072827,0.03436386212706566,0.0030776148196309805,1.0
2.2666387971732758,-6.4600489175781135,-0.9317763115578452,1.0,2.9676430157395575,0.5414300705368457,0.0332413874566555,0.005403973162174225,1.0
2.8026669845570438,-7.153562777432616,-0.28800923780867693,1.0,-5.811022409931389,0.5534816404111554,0.028501737862825394,0.00293526379391551,1.0
3.5468754965099945,-7.915331561986051,0.08774095952354576,1.0,-2.5726516483196837,0.6350662950765207,0.01128686685115099,0.0009409647900611162,1.0
3.680003376779984,-9.135151545136159,0.4261448667927221,1.0,-1.6500283877335244,0.5962152052139036,0.007913937792181969,0.0009807981550693512,1.0
3.38179697135015,-9.468512437107508,0.8990042935772355,1.0,-0.5362140471363962,0.5904630356455456,0.007531801238656044,0.0008616528939455748,1.0
3.137585117336185,-9.962598750106888,1.6088262077976874,1.0,-2.4088206076371135,0.5478634640563732,0.009173097088932991,0.0016941342037171125,1.0
2.590624751628231,-10.075591688118736,3.117488438398297,1.0,-0.7917942474064399,0.6186915043028172,0.012338167987763882,0.0017249033553525805,1.0
2.4188100990345096,-10.030302043833052,4.110304730694911,1.0,-0.7404224104569233,0.5974624597167707,0.0230399202555418,0.007137646898627281,1.0
1.9600555734511311,-10.395027273203633,5.009815045829792,1.0,-2.7881533739146787,0.5375697936453738,0.017262952402234077,0.0034373432863503695,1.0
1.8327553197121704,-10.668754350495208,5.511116691039985,1.0,-3.2781262178599433,0.5311149845790839,0.017068317160010338,0.003307688282802701,1.0
2.0131828383784005,-11.01641799287633,5.612411113810039,1.0,-0.7854398506554451,0.571413197931782,0.015946952626109123,0.0023442881647497416,1.0
2.325337342514679,-11.319633737922764,5.6168755973056195,1.0,-2.0124818847528805,0.544935660529874,0.01862948201596737,0.0023664215113967657,1.0
2.4533414675322507,-11.949062475544288,5.383605841335177,1.0,-6.093215643066592,0.4745276635563384,0.015872014686465263,0.001700671506114304,1.0
3.114338463010651,-13.800850699601522,4.757309696870018,1.0,-5.124193129296866,0.4853191977710015,0.02197973057627678,0.002820544643327594,1.0
2.9624842796546167,-15.317972213590068,4.749412374568365,1.0,-2.807165942317554,0.47065921462992033,0.027692440897226334,0.004241646733134985,1.0
3.3253027519519853,-16.82961172299252,5.165020326596099,1.0,-5.213092354152541,0.43581421187200364,0.024643605574965477,0.003855418413877487,1.0
3.387418556075943,-17.071832040799467,5.7980403206585995,1.0,-4.793122993847013,0.3669447272078528,0.038039933890104294,0.0041528246365487576,1.0
3.9204525595463346,-18.06753924583326,6.502932947106892,1.0,-4.098211593486088,0.36888388145222684,0.02345159836113453,0.0012202468933537602,1.0
4.249441839239377,-19.105085518406092,5.961103733384151,1.0,-7.990986603474365,0.3918599511153482,0.025970803573727608,0.0026276642456650734,1.0
5.088794163402924,-19.56950837617348,4.105802710405585,1.0,-13.631261997402497,0.35169560878263717,0.04001178964972496,0.005971024744212627,1.0
5.86582164336942,-18.496884067919545,3.437726639575326,1.0,-7.43648700715167,0.2904560571004827,0.029999371618032455,0.005041520576924086,1.0
5.628913781534955,-13.140613155124495,2.42230432323447,1.0,-8.739992543300284,0.33876632291609815,0.03135140612721443,0.0063609350472688675,1.0
4.831262681902254,-8.695620304256353,1.4606480898545287,1.0,0.8372080698740986,0.4032491280401858,0.020770130679011345,0.003935948014259338,1.0
4.464095482099008,-6.869603521543578,-1.4570370556904262,1.0,-9.264074001267337,0.4804080399047211,0.012959561310708523,0.0018712147139012814,1.0
4.752867961425178,-6.924414137160244,-2.849869923285616,1.0,3.9303970600797324,0.4676316674406642,0.01984660141170025,0.002149626612663269,1.0
3.9418760586941777,-5.991390900573454,-4.245877852136764,1.0,-2.2276365002487557,0.45319150678317466,0.031229931861162186,0.006092062219977379,1.0
3.11955535240964,-4.470558560525755,-5.305165227282213,1.0,-0.08379669391195449,0.4558432372251064,0.0476156584918499,0.012336686253547668,1.0
